Date,Open,High,Low,Close,Volume
2025-01-05 01:15:00,2499.58,2500.84,2497.51,2498.57,4824
2025-01-05 01:30:00,2498.57,2500.42,2496.0,2496.65,2787
2025-01-05 01:45:00,2496.65,2498.34,2493.7,2494.67,3137
2025-01-05 02:00:00,2494.67,2496.34,2493.01,2494.01,2382
2025-01-05 02:15:00,2494.01,2497.4,2493.18,2496.8,890
2025-01-05 02:30:00,2496.8,2500.1,2494.89,2498.18,4686
2025-01-05 02:45:00,2498.18,2500.23,2496.46,2499.34,2732
2025-01-05 03:00:00,2499.34,2500.38,2496.53,2498.09,2528
2025-01-05 03:15:00,2498.09,2499.87,2497.57,2498.67,4830
2025-01-05 03:30:00,2498.67,2501.27,2497.75,2500.07,2646
2025-01-05 03:45:00,2500.07,2501.45,2498.18,2500.18,4534
2025-01-05 04:00:00,2500.18,2502.03,2499.48,2499.92,3986
2025-01-05 04:15:00,2499.92,2503.17,2498.77,2501.7,1729
2025-01-05 04:30:00,2501.7,2502.07,2499.19,2501.13,745
2025-01-05 04:45:00,2501.13,2502.36,2498.55,2500.54,3931
2025-01-05 05:00:00,2500.54,2501.64,2500.19,2501.21,3155
2025-01-05 05:15:00,2501.21,2504.24,2500.28,2502.89,2055
2025-01-05 05:30:00,2502.89,2505.67,2501.2,2505.07,2031
2025-01-05 05:45:00,2505.07,2505.94,2504.02,2505.49,1102
2025-01-05 06:00:00,2505.49,2507.47,2503.06,2503.5,4922
2025-01-05 06:15:00,2503.5,2506.66,2503.0,2504.73,3098
2025-01-05 06:30:00,2504.73,2506.99,2503.74,2506.09,3781
2025-01-05 06:45:00,2506.09,2508.45,2505.64,2507.93,1558
2025-01-05 07:00:00,2507.93,2509.98,2506.08,2508.91,3240
2025-01-05 07:15:00,2508.91,2510.73,2508.4,2510.3,4647
2025-01-05 07:30:00,2510.3,2512.8,2508.88,2511.1,1428
2025-01-05 07:45:00,2511.1,2512.92,2509.53,2510.18,4660
2025-01-05 08:00:00,2510.18,2511.08,2507.96,2509.18,4934
2025-01-05 08:15:00,2509.18,2512.83,2508.31,2511.58,2655
2025-01-05 08:30:00,2511.58,2512.31,2509.58,2510.9,1088
2025-01-05 08:45:00,2510.9,2511.93,2508.22,2509.37,3640
2025-01-05 09:00:00,2509.37,2510.81,2506.75,2508.11,4189
2025-01-05 09:15:00,2508.11,2511.04,2506.3,2509.66,3198
2025-01-05 09:30:00,2509.66,2510.39,2507.59,2508.91,2257
2025-01-05 09:45:00,2508.91,2511.96,2507.22,2511.34,2535
2025-01-05 10:00:00,2511.34,2511.94,2510.26,2511.33,2906
2025-01-05 10:15:00,2511.33,2513.1,2508.99,2509.65,1778
2025-01-05 10:30:00,2509.65,2511.15,2507.8,2509.73,1929
2025-01-05 10:45:00,2509.73,2510.97,2509.06,2510.57,4731
2025-01-05 11:00:00,2510.57,2512.45,2509.61,2511.24,4782
2025-01-05 11:15:00,2511.24,2512.44,2508.53,2509.98,1518
2025-01-05 11:30:00,2509.98,2513.87,2508.39,2512.49,1999
2025-01-05 11:45:00,2512.49,2513.18,2511.25,2511.79,686
2025-01-05 12:00:00,2511.79,2515.36,2510.36,2513.41,3241
2025-01-05 12:15:00,2513.41,2516.01,2512.05,2514.56,4902
2025-01-05 12:30:00,2514.56,2517.96,2514.08,2516.75,3708
2025-01-05 12:45:00,2516.75,2518.36,2514.88,2515.56,3868
2025-01-05 13:00:00,2515.56,2516.76,2513.0,2514.05,3234
2025-01-05 13:15:00,2514.05,2517.38,2513.01,2515.62,2506
2025-01-05 13:30:00,2515.62,2519.04,2513.81,2517.22,3969
2025-01-05 13:45:00,2517.22,2520.75,2515.49,2519.63,3133
2025-01-05 14:00:00,2519.63,2520.1,2517.21,2517.83,1451
2025-01-05 14:15:00,2517.83,2519.78,2514.87,2516.04,4719
2025-01-05 14:30:00,2516.04,2517.9,2514.42,2516.03,2374
2025-01-05 14:45:00,2516.03,2517.94,2514.25,2516.73,651
2025-01-05 15:00:00,2516.73,2519.77,2515.83,2517.97,4912
2025-01-05 15:15:00,2517.97,2521.31,2516.95,2519.85,1683
2025-01-05 15:30:00,2519.85,2523.6,2519.47,2521.62,578
2025-01-05 15:45:00,2521.62,2523.93,2520.03,2523.12,2946
2025-01-05 16:00:00,2523.12,2523.59,2519.33,2521.23,4032
2025-01-05 16:15:00,2521.23,2523.62,2519.88,2523.18,4812
2025-01-05 16:30:00,2523.18,2523.53,2522.19,2523.22,3154
2025-01-05 16:45:00,2523.22,2523.9,2519.95,2521.23,2071
2025-01-05 17:00:00,2521.23,2521.75,2518.43,2519.34,3090
2025-01-05 17:15:00,2519.34,2520.66,2517.9,2519.44,1587
2025-01-05 17:30:00,2519.44,2520.43,2518.99,2519.48,2746
2025-01-05 17:45:00,2519.48,2521.09,2515.66,2517.57,2761
2025-01-05 18:00:00,2517.57,2519.14,2515.08,2516.52,4588
2025-01-05 18:15:00,2516.52,2518.91,2514.77,2517.7,2777
2025-01-05 18:30:00,2517.7,2518.68,2515.35,2516.98,2942
2025-01-05 18:45:00,2516.98,2519.17,2515.99,2518.24,2070
2025-01-05 19:00:00,2518.24,2520.14,2515.8,2517.38,3793
2025-01-05 19:15:00,2517.38,2518.41,2515.23,2517.0,1115
2025-01-05 19:30:00,2517.0,2517.86,2514.5,2515.77,2770
2025-01-05 19:45:00,2515.77,2520.05,2514.07,2518.07,3717
2025-01-05 20:00:00,2518.07,2520.16,2516.22,2519.13,4338
2025-01-05 20:15:00,2519.13,2522.45,2517.69,2521.69,1070
2025-01-05 20:30:00,2521.69,2523.62,2520.04,2520.61,3043
2025-01-05 20:45:00,2520.61,2521.13,2517.7,2519.21,832
2025-01-05 21:00:00,2519.21,2520.35,2516.58,2517.68,2559
2025-01-05 21:15:00,2517.68,2521.62,2516.79,2520.16,4827
2025-01-05 21:30:00,2520.16,2520.52,2518.18,2519.92,2591
2025-01-05 21:45:00,2519.92,2523.18,2518.79,2522.59,4651
2025-01-05 22:00:00,2522.59,2526.82,2521.31,2524.92,4629
2025-01-05 22:15:00,2524.92,2527.51,2523.93,2527.02,4136
2025-01-05 22:30:00,2527.02,2529.51,2525.27,2528.44,3446
2025-01-05 22:45:00,2528.44,2529.24,2526.58,2528.65,2857
2025-01-05 23:00:00,2528.65,2529.04,2525.71,2526.75,534
2025-01-05 23:15:00,2526.75,2527.12,2525.83,2526.76,2211
2025-01-05 23:30:00,2526.76,2528.54,2523.35,2525.0,4568
2025-01-05 23:45:00,2525.0,2526.97,2522.43,2523.17,931
2025-01-06 00:00:00,2523.17,2524.08,2520.94,2521.75,4348
2025-01-06 00:15:00,2521.75,2523.53,2518.0,2519.69,2100
2025-01-06 00:30:00,2519.69,2521.68,2519.18,2519.63,4058
2025-01-06 00:45:00,2519.63,2521.29,2517.99,2520.88,4547
2025-01-06 01:00:00,2520.88,2524.14,2520.03,2522.74,3884
2025-01-06 01:15:00,2522.74,2524.37,2520.87,2521.89,2410
2025-01-06 01:30:00,2521.89,2524.64,2521.46,2523.55,1974
2025-01-06 01:45:00,2523.55,2525.93,2522.15,2523.99,2921
2025-01-06 02:00:00,2523.99,2526.81,2523.19,2524.81,2447
2025-01-06 02:15:00,2524.81,2525.86,2522.7,2524.5,857
2025-01-06 02:30:00,2524.5,2526.0,2522.54,2524.42,805
2025-01-06 02:45:00,2524.42,2526.65,2523.1,2525.52,4898
2025-01-06 03:00:00,2525.52,2527.31,2523.59,2525.83,2850
2025-01-06 03:15:00,2525.83,2528.67,2524.52,2527.96,4680
2025-01-06 03:30:00,2527.96,2531.63,2526.99,2530.62,2961
2025-01-06 03:45:00,2530.62,2532.76,2529.86,2531.42,1214
2025-01-06 04:00:00,2531.42,2534.77,2529.42,2533.37,3461
2025-01-06 04:15:00,2533.37,2534.66,2531.37,2533.2,3934
2025-01-06 04:30:00,2533.2,2535.55,2531.72,2534.77,2017
2025-01-06 04:45:00,2534.77,2538.41,2533.12,2537.49,4268
2025-01-06 05:00:00,2537.49,2538.3,2535.27,2537.0,3148
2025-01-06 05:15:00,2537.0,2538.03,2535.01,2537.63,857
2025-01-06 05:30:00,2537.63,2538.74,2535.25,2535.72,944
2025-01-06 05:45:00,2535.72,2536.66,2532.57,2533.59,4330
2025-01-06 06:00:00,2533.59,2534.32,2530.41,2531.27,3009
2025-01-06 06:15:00,2531.27,2533.15,2527.47,2529.15,813
2025-01-06 06:30:00,2529.15,2531.01,2528.51,2529.09,4563
2025-01-06 06:45:00,2529.09,2531.63,2527.83,2531.26,3827
2025-01-06 07:00:00,2531.26,2532.35,2529.43,2531.19,668
2025-01-06 07:15:00,2531.19,2531.93,2529.62,2530.43,3084
2025-01-06 07:30:00,2530.43,2531.04,2528.48,2530.6,3836
2025-01-06 07:45:00,2530.6,2531.92,2527.16,2528.73,505
2025-01-06 08:00:00,2528.73,2531.71,2526.87,2530.58,3206
2025-01-06 08:15:00,2530.58,2532.29,2527.84,2528.3,2637
2025-01-06 08:30:00,2528.3,2529.22,2525.37,2526.6,1953
2025-01-06 08:45:00,2526.6,2527.25,2524.16,2525.76,1708
2025-01-06 09:00:00,2525.76,2528.65,2523.85,2527.32,1656
2025-01-06 09:15:00,2527.32,2529.92,2526.85,2528.9,4857
2025-01-06 09:30:00,2528.9,2530.37,2527.88,2530.05,3581
2025-01-06 09:45:00,2530.05,2531.35,2529.02,2530.62,4774
2025-01-06 10:00:00,2530.62,2534.08,2529.25,2532.59,1655
2025-01-06 10:15:00,2532.59,2534.38,2528.63,2530.54,4855
2025-01-06 10:30:00,2530.54,2531.06,2527.91,2529.03,1211
2025-01-06 10:45:00,2529.03,2531.02,2527.78,2528.98,1302
2025-01-06 11:00:00,2528.98,2530.46,2525.58,2526.61,3694
2025-01-06 11:15:00,2526.61,2528.57,2522.83,2524.57,2745
2025-01-06 11:30:00,2524.57,2527.87,2524.27,2526.64,3784
2025-01-06 11:45:00,2526.64,2528.68,2525.36,2528.15,1503
2025-01-06 12:00:00,2528.15,2529.5,2527.09,2527.82,1441
2025-01-06 12:15:00,2527.82,2528.66,2525.6,2526.97,1777
2025-01-06 12:30:00,2526.97,2527.66,2526.17,2526.63,1416
2025-01-06 12:45:00,2526.63,2527.56,2525.4,2525.75,4090
2025-01-06 13:00:00,2525.75,2527.68,2523.48,2525.42,3745
2025-01-06 13:15:00,2525.42,2527.49,2523.92,2526.86,4724
2025-01-06 13:30:00,2526.86,2528.72,2525.31,2528.34,4658
2025-01-06 13:45:00,2528.34,2531.07,2527.18,2530.45,2418
2025-01-06 14:00:00,2530.45,2533.55,2529.28,2532.0,4934
2025-01-06 14:15:00,2532.0,2532.97,2529.95,2531.08,3857
2025-01-06 14:30:00,2531.08,2531.76,2528.05,2529.99,2709
2025-01-06 14:45:00,2529.99,2530.83,2526.27,2527.82,1119
2025-01-06 15:00:00,2527.82,2530.89,2525.95,2529.82,4924
2025-01-06 15:15:00,2529.82,2532.85,2527.91,2531.28,1076
2025-01-06 15:30:00,2531.28,2533.88,2530.26,2532.2,4589
2025-01-06 15:45:00,2532.2,2533.69,2531.35,2532.5,3489
2025-01-06 16:00:00,2532.5,2533.01,2530.07,2531.84,4462
2025-01-06 16:15:00,2531.84,2533.44,2528.71,2529.87,2800
2025-01-06 16:30:00,2529.87,2531.59,2528.04,2528.5,4030
2025-01-06 16:45:00,2528.5,2532.29,2527.46,2530.46,3930
2025-01-06 17:00:00,2530.46,2532.43,2528.59,2531.26,2209
2025-01-06 17:15:00,2531.26,2533.0,2527.53,2529.48,3511
2025-01-06 17:30:00,2529.48,2530.68,2528.23,2529.19,2919
2025-01-06 17:45:00,2529.19,2530.95,2527.6,2528.93,3591
2025-01-06 18:00:00,2528.93,2530.72,2527.93,2528.29,1195
2025-01-06 18:15:00,2528.29,2530.27,2527.52,2529.49,3636
2025-01-06 18:30:00,2529.49,2529.82,2526.18,2527.88,2325
2025-01-06 18:45:00,2527.88,2529.84,2526.74,2528.75,2454
2025-01-06 19:00:00,2528.75,2529.63,2527.8,2529.07,1237
2025-01-06 19:15:00,2529.07,2530.48,2526.45,2526.95,1469
2025-01-06 19:30:00,2526.95,2530.44,2525.22,2528.65,740
2025-01-06 19:45:00,2528.65,2530.62,2526.88,2528.69,1197
2025-01-06 20:00:00,2528.69,2529.12,2525.81,2526.54,1693
2025-01-06 20:15:00,2526.54,2528.11,2523.7,2525.41,4607
2025-01-06 20:30:00,2525.41,2527.54,2524.91,2526.73,2488
2025-01-06 20:45:00,2526.73,2527.95,2524.06,2524.85,3486
2025-01-06 21:00:00,2524.85,2527.06,2523.5,2526.17,4803
2025-01-06 21:15:00,2526.17,2527.17,2524.58,2526.17,784
2025-01-06 21:30:00,2526.17,2528.05,2524.37,2527.37,837
2025-01-06 21:45:00,2527.37,2529.85,2526.63,2528.96,2674
2025-01-06 22:00:00,2528.96,2529.89,2528.28,2529.53,4303
2025-01-06 22:15:00,2529.53,2531.97,2528.72,2531.5,3685
2025-01-06 22:30:00,2531.5,2532.72,2531.02,2531.44,825
2025-01-06 22:45:00,2531.44,2534.4,2529.7,2533.07,1957
2025-01-06 23:00:00,2533.07,2534.42,2529.17,2530.4,3871
2025-01-06 23:15:00,2530.4,2532.26,2529.33,2530.47,2121
2025-01-06 23:30:00,2530.47,2531.93,2529.83,2531.36,1741
2025-01-06 23:45:00,2531.36,2534.28,2529.97,2532.81,4154
2025-01-07 00:00:00,2532.81,2533.71,2529.57,2530.51,1922
2025-01-07 00:15:00,2530.51,2531.68,2528.41,2529.83,4193
2025-01-07 00:30:00,2529.83,2530.2,2529.19,2529.53,1249
2025-01-07 00:45:00,2529.53,2532.84,2529.09,2531.71,2149
2025-01-07 01:00:00,2531.71,2532.46,2530.68,2531.76,791
2025-01-07 01:15:00,2531.76,2532.2,2528.74,2529.55,4431
2025-01-07 01:30:00,2529.55,2530.88,2526.64,2528.02,1932
2025-01-07 01:45:00,2528.02,2528.95,2527.14,2527.56,4305
2025-01-07 02:00:00,2527.56,2530.74,2526.63,2529.8,3757
2025-01-07 02:15:00,2529.8,2533.43,2529.19,2531.8,2048
2025-01-07 02:30:00,2531.8,2532.24,2528.43,2529.27,1682
2025-01-07 02:45:00,2529.27,2531.03,2528.71,2529.36,2672
2025-01-07 03:00:00,2529.36,2531.52,2528.53,2530.91,2546
2025-01-07 03:15:00,2530.91,2533.78,2530.24,2533.08,3454
2025-01-07 03:30:00,2533.08,2534.41,2530.48,2531.59,1987
2025-01-07 03:45:00,2531.59,2532.48,2528.39,2529.94,3585
2025-01-07 04:00:00,2529.94,2532.37,2529.03,2530.97,3439
2025-01-07 04:15:00,2530.97,2532.5,2529.61,2531.07,1750
2025-01-07 04:30:00,2531.07,2532.79,2528.72,2529.26,3946
2025-01-07 04:45:00,2529.26,2531.6,2528.61,2530.58,3289
2025-01-07 05:00:00,2530.58,2532.53,2530.23,2532.0,3887
2025-01-07 05:15:00,2532.0,2533.51,2527.89,2529.45,3064
2025-01-07 05:30:00,2529.45,2530.09,2526.9,2528.84,1651
2025-01-07 05:45:00,2528.84,2529.19,2527.68,2528.69,4427
2025-01-07 06:00:00,2528.69,2530.53,2526.84,2529.08,4647
2025-01-07 06:15:00,2529.08,2530.63,2524.85,2526.64,1245
2025-01-07 06:30:00,2526.64,2529.03,2524.79,2528.06,4807
2025-01-07 06:45:00,2528.06,2529.79,2527.25,2527.69,4865
2025-01-07 07:00:00,2527.69,2528.47,2524.77,2525.78,1920
2025-01-07 07:15:00,2525.78,2526.98,2521.77,2523.43,3088
2025-01-07 07:30:00,2523.43,2524.45,2521.14,2521.61,1553
2025-01-07 07:45:00,2521.61,2523.79,2520.85,2522.24,2456
2025-01-07 08:00:00,2522.24,2522.96,2518.48,2520.18,2466
2025-01-07 08:15:00,2520.18,2522.76,2518.19,2521.01,2481
2025-01-07 08:30:00,2521.01,2523.92,2519.23,2523.1,2017
2025-01-07 08:45:00,2523.1,2523.84,2520.51,2521.16,1624
2025-01-07 09:00:00,2521.16,2522.6,2519.4,2521.68,2590
2025-01-07 09:15:00,2521.68,2522.3,2518.63,2519.89,2953
2025-01-07 09:30:00,2519.89,2523.81,2519.42,2522.03,1408
2025-01-07 09:45:00,2522.03,2524.13,2520.92,2522.55,1270
2025-01-07 10:00:00,2522.55,2525.45,2521.15,2524.67,4145
2025-01-07 10:15:00,2524.67,2526.82,2523.81,2526.4,3991
2025-01-07 10:30:00,2526.4,2528.46,2524.87,2527.17,2885
2025-01-07 10:45:00,2527.17,2528.35,2526.1,2527.61,514
2025-01-07 11:00:00,2527.61,2528.15,2525.37,2526.2,3307
2025-01-07 11:15:00,2526.2,2528.69,2525.86,2526.72,4863
2025-01-07 11:30:00,2526.72,2527.92,2524.15,2524.66,3747
2025-01-07 11:45:00,2524.66,2525.83,2523.02,2523.85,1296
2025-01-07 12:00:00,2523.85,2525.03,2521.63,2522.85,4935
2025-01-07 12:15:00,2522.85,2524.02,2519.51,2521.31,856
2025-01-07 12:30:00,2521.31,2523.04,2520.72,2521.67,1603
2025-01-07 12:45:00,2521.67,2522.75,2519.74,2522.12,3858
2025-01-07 13:00:00,2522.12,2523.65,2520.69,2523.26,3700
2025-01-07 13:15:00,2523.26,2524.09,2521.42,2522.11,1642
2025-01-07 13:30:00,2522.11,2523.06,2518.71,2520.42,1178
2025-01-07 13:45:00,2520.42,2523.7,2518.94,2521.92,1422
2025-01-07 14:00:00,2521.92,2524.59,2521.05,2523.36,2754
2025-01-07 14:15:00,2523.36,2524.14,2521.82,2523.3,1135
2025-01-07 14:30:00,2523.3,2525.1,2521.75,2524.18,1516
2025-01-07 14:45:00,2524.18,2526.35,2522.37,2524.46,2869
2025-01-07 15:00:00,2524.46,2526.61,2522.56,2525.9,4411
2025-01-07 15:15:00,2525.9,2526.4,2522.14,2523.58,4449
2025-01-07 15:30:00,2523.58,2524.28,2522.7,2523.61,2338
2025-01-07 15:45:00,2523.61,2525.49,2522.89,2523.31,1088
2025-01-07 16:00:00,2523.31,2526.13,2521.43,2525.44,1880
2025-01-07 16:15:00,2525.44,2527.42,2523.79,2525.52,3877
2025-01-07 16:30:00,2525.52,2526.03,2522.42,2523.64,2225
2025-01-07 16:45:00,2523.64,2524.96,2519.63,2521.3,2649
2025-01-07 17:00:00,2521.3,2522.05,2519.64,2520.72,1153
2025-01-07 17:15:00,2520.72,2521.86,2518.99,2521.13,2209
2025-01-07 17:30:00,2521.13,2524.03,2520.08,2523.35,908
2025-01-07 17:45:00,2523.35,2526.03,2522.76,2525.53,1619
2025-01-07 18:00:00,2525.53,2528.48,2523.6,2527.73,1331
2025-01-07 18:15:00,2527.73,2528.74,2525.23,2526.83,3983
2025-01-07 18:30:00,2526.83,2528.86,2525.84,2527.23,4045
2025-01-07 18:45:00,2527.23,2529.04,2526.59,2528.52,1257
2025-01-07 19:00:00,2528.52,2529.25,2525.14,2527.07,3293
2025-01-07 19:15:00,2527.07,2528.93,2523.83,2524.72,2828
2025-01-07 19:30:00,2524.72,2525.92,2520.79,2521.99,2889
2025-01-07 19:45:00,2521.99,2523.89,2519.88,2520.89,1777
2025-01-07 20:00:00,2520.89,2523.43,2518.92,2522.15,1629
2025-01-07 20:15:00,2522.15,2523.81,2518.37,2519.41,3867
2025-01-07 20:30:00,2519.41,2520.05,2516.79,2517.97,4603
2025-01-07 20:45:00,2517.97,2518.4,2515.08,2516.45,1363
2025-01-07 21:00:00,2516.45,2519.13,2515.92,2517.95,3732
2025-01-07 21:15:00,2517.95,2519.08,2516.57,2518.12,2119
2025-01-07 21:30:00,2518.12,2519.05,2516.2,2517.19,3794
2025-01-07 21:45:00,2517.19,2518.67,2513.75,2514.45,1923
2025-01-07 22:00:00,2514.45,2516.3,2514.14,2514.7,3986
2025-01-07 22:15:00,2514.7,2516.45,2510.7,2512.17,1984
2025-01-07 22:30:00,2512.17,2512.56,2509.7,2510.71,2396
2025-01-07 22:45:00,2510.71,2513.07,2508.74,2512.23,4373
2025-01-07 23:00:00,2512.23,2514.1,2510.26,2511.11,1285
2025-01-07 23:15:00,2511.11,2512.43,2510.2,2511.13,4082
2025-01-07 23:30:00,2511.13,2514.49,2509.47,2512.72,4416
2025-01-07 23:45:00,2512.72,2513.91,2510.08,2510.52,1808
2025-01-08 00:00:00,2510.52,2510.91,2506.47,2508.12,4201
2025-01-08 00:15:00,2508.12,2509.62,2505.26,2506.72,4592
2025-01-08 00:30:00,2506.72,2509.94,2505.23,2508.73,2014
2025-01-08 00:45:00,2508.73,2509.74,2506.04,2507.62,2598
2025-01-08 01:00:00,2507.62,2508.97,2504.65,2505.45,3644
2025-01-08 01:15:00,2505.45,2506.62,2502.1,2503.62,3994
2025-01-08 01:30:00,2503.62,2506.03,2502.21,2505.35,3112
2025-01-08 01:45:00,2505.35,2507.19,2503.86,2506.01,4158
2025-01-08 02:00:00,2506.01,2506.63,2503.26,2504.25,1688
2025-01-08 02:15:00,2504.25,2506.25,2502.66,2504.37,920
2025-01-08 02:30:00,2504.37,2505.33,2503.31,2503.76,4073
2025-01-08 02:45:00,2503.76,2504.15,2502.06,2503.42,2415
2025-01-08 03:00:00,2503.42,2505.85,2502.12,2504.71,3991
2025-01-08 03:15:00,2504.71,2505.21,2501.98,2502.49,3175
2025-01-08 03:30:00,2502.49,2503.83,2499.63,2500.46,1222
2025-01-08 03:45:00,2500.46,2502.94,2499.65,2501.42,1724
2025-01-08 04:00:00,2501.42,2504.11,2500.54,2503.61,1591
2025-01-08 04:15:00,2503.61,2504.79,2501.38,2503.36,2672
2025-01-08 04:30:00,2503.36,2504.24,2501.29,2502.52,2139
2025-01-08 04:45:00,2502.52,2504.07,2498.65,2500.21,1087
2025-01-08 05:00:00,2500.21,2501.97,2499.23,2499.86,3931
2025-01-08 05:15:00,2499.86,2502.11,2498.25,2500.84,1833
2025-01-08 05:30:00,2500.84,2503.25,2500.51,2502.09,1561
2025-01-08 05:45:00,2502.09,2503.42,2500.5,2502.12,3767
2025-01-08 06:00:00,2502.12,2505.83,2500.48,2503.92,1972
2025-01-08 06:15:00,2503.92,2505.46,2503.41,2504.31,1570
2025-01-08 06:30:00,2504.31,2505.1,2502.87,2504.7,2132
2025-01-08 06:45:00,2504.7,2506.16,2503.52,2504.78,1563
2025-01-08 07:00:00,2504.78,2506.74,2504.14,2504.86,3004
2025-01-08 07:15:00,2504.86,2505.74,2501.16,2502.45,3725
2025-01-08 07:30:00,2502.45,2503.95,2498.38,2500.26,959
2025-01-08 07:45:00,2500.26,2501.96,2498.55,2499.33,2220
2025-01-08 08:00:00,2499.33,2500.3,2495.72,2496.68,4676
2025-01-08 08:15:00,2496.68,2498.18,2494.27,2496.18,1451
2025-01-08 08:30:00,2496.18,2497.55,2493.63,2495.32,2768
2025-01-08 08:45:00,2495.32,2497.47,2493.97,2497.08,3916
2025-01-08 09:00:00,2497.08,2498.29,2493.18,2494.88,548
2025-01-08 09:15:00,2494.88,2496.22,2492.01,2493.29,4532
2025-01-08 09:30:00,2493.29,2496.77,2491.44,2495.08,2229
2025-01-08 09:45:00,2495.08,2495.94,2492.8,2494.07,1001
2025-01-08 10:00:00,2494.07,2495.83,2491.68,2492.57,2845
2025-01-08 10:15:00,2492.57,2494.17,2488.44,2490.38,4868
2025-01-08 10:30:00,2490.38,2490.98,2489.42,2489.86,1635
2025-01-08 10:45:00,2489.86,2492.84,2489.18,2490.94,4172
2025-01-08 11:00:00,2490.94,2492.29,2487.89,2489.76,1776
2025-01-08 11:15:00,2489.76,2491.48,2486.77,2488.25,4284
2025-01-08 11:30:00,2488.25,2488.99,2486.87,2488.57,1285
2025-01-08 11:45:00,2488.57,2490.23,2485.34,2486.08,2548
2025-01-08 12:00:00,2486.08,2488.15,2485.18,2486.21,3352
2025-01-08 12:15:00,2486.21,2488.06,2483.72,2484.53,3091
2025-01-08 12:30:00,2484.53,2485.95,2482.17,2482.56,1709
2025-01-08 12:45:00,2482.56,2483.12,2479.44,2481.3,1540
2025-01-08 13:00:00,2481.3,2482.26,2479.51,2480.67,3374
2025-01-08 13:15:00,2480.67,2482.56,2479.91,2481.92,2216
2025-01-08 13:30:00,2481.92,2482.41,2478.84,2480.48,2218
2025-01-08 13:45:00,2480.48,2481.56,2478.97,2480.05,3833
2025-01-08 14:00:00,2480.05,2480.53,2477.91,2479.37,3486
2025-01-08 14:15:00,2479.37,2480.34,2479.03,2479.37,2047
2025-01-08 14:30:00,2479.37,2481.85,2478.96,2481.15,591
2025-01-08 14:45:00,2481.15,2481.82,2479.32,2480.3,4657
2025-01-08 15:00:00,2480.3,2481.58,2478.23,2479.93,957
2025-01-08 15:15:00,2479.93,2481.78,2477.9,2478.41,678
2025-01-08 15:30:00,2478.41,2481.75,2477.39,2479.86,1385
2025-01-08 15:45:00,2479.86,2481.39,2477.89,2478.66,2170
2025-01-08 16:00:00,2478.66,2480.52,2477.34,2479.29,3068
2025-01-08 16:15:00,2479.29,2481.45,2478.99,2480.36,3416
2025-01-08 16:30:00,2480.36,2483.07,2478.95,2481.08,1436
2025-01-08 16:45:00,2481.08,2482.94,2479.24,2481.45,2693
2025-01-08 17:00:00,2481.45,2483.24,2478.69,2480.18,2295
2025-01-08 17:15:00,2480.18,2481.87,2478.8,2481.28,2447
2025-01-08 17:30:00,2481.28,2482.04,2477.58,2478.68,3168
2025-01-08 17:45:00,2478.68,2479.52,2476.06,2477.37,2348
2025-01-08 18:00:00,2477.37,2479.06,2476.45,2478.3,4959
2025-01-08 18:15:00,2478.3,2480.05,2476.23,2477.3,4955
2025-01-08 18:30:00,2477.3,2478.61,2475.64,2476.8,3463
2025-01-08 18:45:00,2476.8,2479.84,2474.9,2478.9,2927
2025-01-08 19:00:00,2478.9,2481.06,2477.94,2479.62,851
2025-01-08 19:15:00,2479.62,2481.41,2478.31,2479.29,1442
2025-01-08 19:30:00,2479.29,2481.98,2478.05,2480.03,3370
2025-01-08 19:45:00,2480.03,2482.6,2479.72,2481.08,1136
2025-01-08 20:00:00,2481.08,2482.14,2479.7,2480.92,3090
2025-01-08 20:15:00,2480.92,2483.66,2479.82,2482.5,2670
2025-01-08 20:30:00,2482.5,2483.1,2479.38,2480.01,3976
2025-01-08 20:45:00,2480.01,2481.73,2476.52,2477.74,3549
2025-01-08 21:00:00,2477.74,2481.04,2477.38,2479.4,1639
2025-01-08 21:15:00,2479.4,2481.9,2478.69,2481.24,1704
2025-01-08 21:30:00,2481.24,2482.34,2479.48,2480.47,4806
2025-01-08 21:45:00,2480.47,2481.92,2477.86,2478.41,3126
2025-01-08 22:00:00,2478.41,2479.84,2477.64,2479.08,2312
2025-01-08 22:15:00,2479.08,2482.15,2477.28,2480.61,1055
2025-01-08 22:30:00,2480.61,2482.37,2478.3,2479.91,2217
2025-01-08 22:45:00,2479.91,2483.04,2478.3,2481.17,3196
2025-01-08 23:00:00,2481.17,2483.44,2480.44,2482.62,1819
2025-01-08 23:15:00,2482.62,2483.87,2479.99,2481.26,4435
2025-01-08 23:30:00,2481.26,2483.24,2479.95,2482.88,4526
2025-01-08 23:45:00,2482.88,2485.57,2482.05,2483.86,4436
2025-01-09 00:00:00,2483.86,2485.3,2482.08,2484.99,951
2025-01-09 00:15:00,2484.99,2487.19,2483.76,2486.33,4915
2025-01-09 00:30:00,2486.33,2488.15,2485.12,2486.97,1352
2025-01-09 00:45:00,2486.97,2487.88,2485.05,2487.51,4944
2025-01-09 01:00:00,2487.51,2489.41,2485.24,2487.02,2571
2025-01-09 01:15:00,2487.02,2488.31,2484.11,2484.89,1925
2025-01-09 01:30:00,2484.89,2485.72,2484.11,2484.52,3388
2025-01-09 01:45:00,2484.52,2487.16,2483.67,2485.78,2429
2025-01-09 02:00:00,2485.78,2487.0,2481.74,2483.03,3444
2025-01-09 02:15:00,2483.03,2485.03,2481.74,2484.65,4978
